,P(IPO),P(H),P(L),P(1Day),C1,C3,C4,C5,C6,C7,T1,T2,T3,T4,T5,S1,S2,S3,P(mid),C3p,C5p,C6p,LongSentences,RealWords,LongWords,PositiveWords,NegativeWords,UncertainWords
10,0.0,-5.677660332337615e-16,5.034792110053134e-16,1.1173260735683357e-16,0.0,0.0,8.65261444662238e-16,1.4262715931233583e-16,0.0,-1.366861107761962e-16,-0.7615197679764368,-0.9601147325557248,-0.9619820547826814,-1.0329579175809604,-0.881411035562031,-0.44625551248162226,-0.650547112960307,-1.022906449749582,2.874599804721453e-16,0.9429722561667851,-0.10448936084726512,-0.49003434106465726,-1.4260176522906112,-0.024942373710044076,-0.061052386897337906,0.2703068799590572,-0.11558915747823609,-0.22024128652878902
11,-1.4663353198047555,-0.9820648913155705,-0.9527765018658276,-0.2769123012900214,-0.3376999283264141,-2.527862668929372,0.2505238343650991,-0.3036512060203153,-0.2166141527834908,-0.3210915847608877,-1.211703845745398,-1.280973410721819,-1.282101664692503,-1.2884082678146793,-0.6230570928125665,-1.0097922697304142,-0.9338851189887474,-1.0807311155125026,-0.9706488686769107,-1.0604765871533002,-0.3334440712470668,-0.49003434106465726,-0.9897156248180773,-0.020371419851841883,-0.01858141938232578,-0.09669065136295314,-0.47261596787576643,0.03279651913776313
12,0.3587719200184155,0.0786128135695464,0.08378065793866224,-0.08660664580769281,-0.15796178661091262,-0.009601618707727855,0.3801067143499554,-0.3223046270037105,-0.3466179839920817,-0.30428457626094335,-1.47953487935478,-1.2912644107088187,-1.3311439061589725,-1.2636872661791583,-0.889881656635784,-1.214714726911793,-0.9102736184863774,-0.9361694511052009,0.08121741833544466,0.9429722561667851,-0.06255733381263075,0.12977656894723058,0.6756784197500538,-0.07223877666827093,-0.04724429219277614,-0.37767947956106307,-0.3759270874381097,0.24026872598786936
13,1.8520414798737375,1.290815904866823,1.4658568710113145,0.11036664634832015,-0.06476423164731941,-0.02515229316500485,-0.4151872803670107,-0.33751641592925063,-0.3486180429337523,-0.3212495176113016,-0.2828430270575413,-0.4036656618301042,-0.32298441069636613,-0.5220572171135223,0.09906335372487061,0.32220370194854847,-0.024842349647501052,-0.09771179754285039,1.3758220792737281,-1.0604765871533002,-0.1217871733871195,0.31841467199432666,-0.8719027219399739,0.03179568446012811,-0.015598436177601618,0.45802375203964885,0.4728299927031857,0.14102639476941378
14,0.10989366004252872,0.0786128135695464,0.2565401845727437,-0.15745035832639862,2.2518607060191425,-0.010170545822018824,0.4883049460486175,0.00643070616839456,0.0533938043420443,-0.21414921691311933,0.9024517599797234,1.0795247112962119,1.0501983503647703,0.7057525307840302,0.48659426784906745,0.7576639234589784,1.6043511850160315,0.3937978614419758,0.16213020964408736,0.9429722561667851,-0.15854691258073195,-0.49003434106465726,-0.22873154104248125,-0.04336914641683539,-0.042407819108111,-0.04471278336921776,1.0664214439012458,-0.28608956907799943
15,-0.30490343991728286,0.0786128135695464,0.08378065793866224,-0.17203583275884032,0.5543338120394073,-0.01023375994582875,-2.8315696843986022,0.3915464511066972,-0.09661061628325299,0.006248001849892484,0.6859075200402228,0.989294693553054,0.9076240703209,0.9776835487747635,-0.06399610194487308,0.7576639234589784,-0.3317918561783116,0.14804303194956236,0.08121741833544466,0.9429722561667851,0.7008262738631239,-0.49003434106465726,0.9190231739084138,-0.06575054855089985,-0.05989022075413745,-0.015013209768708251,-0.9379999198863289,-0.3626323513326974
16,-0.4708222799012076,-0.527488732079092,-0.6072574485976642,-0.187315848041529,-0.164618754822598,-0.009348762212488149,-0.21456875252833904,-0.24099452518455372,-0.02460849438311029,0.0454102127248918,-1.1205273236656084,-1.158216482305467,-1.1813271010040203,-1.271927600057665,-0.72682220096604,-0.8304851196967077,-1.0283311209982278,-0.8928009517830102,-0.566084912133697,0.9429722561667851,-0.4110861389905134,-0.49003434106465726,-1.28932342343018,-0.04827933219313926,-0.03802723918194046,0.021370142419433823,-0.9286533614658293,0.11769796543395689
17,-0.05602517994139606,0.0786128135695464,0.08378065793866224,-0.16175655028038322,-0.4841532289834892,-0.010423402317259347,-0.4151872803670107,-0.2529884506845132,-0.09661061628325299,-0.0879512393805338,-0.42530634280721247,-0.26400209057796653,-0.3738890157628277,-0.39021187505740923,-0.16140824429303177,0.09166593761949733,0.1640496543714592,-0.1699926297465011,0.08121741833544466,0.9429722561667851,-0.3715672283926818,-0.49003434106465726,0.043690011930706645,-0.10234628580423563,-0.036395326402292504,0.1847594174332853,0.6262004609359476,-0.005846276942467868
18,-1.1344976398369062,-0.8305395049034113,-0.9527765018658276,-0.26065992033864105,-0.3842987058082107,-0.003849133441013124,0.9022191440531533,0.13493718150715164,-0.1646126203000544,-0.211983097249312,0.3553926275009861,0.1391845874841242,0.2142040232570263,0.2360534997091279,-0.33082066576809055,-0.3694095910386052,-0.5324896104484568,-0.4012912927981844,-0.889736077368268,0.9429722561667851,0.48184152956409404,-0.49003434106465726,-0.1955693906027189,0.013571713175710796,-0.055964681160574486,-0.3084877572038659,-0.8274941661727823,-0.3500802463443303
19,0.6906095999862647,0.2301381999817062,0.2565401845727437,-0.011595666991643504,0.3812526385355913,-0.007325910250565607,-0.6098922869114526,-0.2919106525600846,-0.296616510450316,-0.23623156781896318,0.2642161054211963,-0.19747812637629084,-0.24973144242999415,-0.22540519748726778,-0.5298802610012842,-0.42064020533394986,-0.4970723596949018,-0.7771516202571689,0.2430430009527301,0.9429722561667851,-0.13115276616489052,0.6721111152076322,-1.276884575583452,-0.062355115110722205,-0.05862243557518267,-0.21349825971370362,-0.5669234927192398,-0.44675546738528593
20,-0.4708222799012076,0.2301381999817062,0.2565401845727437,-0.20745768636870945,0.16157268754997847,-0.02034801975543983,1.159672194410181,-0.17629825239538402,-0.2346146832585264,-1.366861107761962e-16,0.04197333285170936,0.1915584267036757,0.22848214419030174,0.013564484989436952,0.18800487499927654,-0.06202590526653699,0.1876611548738292,0.5383595258492772,0.2430430009527301,-1.0604765871533002,0.018091259111248963,-0.49003434106465726,-0.02724204926404794,-0.008712727903035764,-0.033185332685339394,-0.1442837216658821,0.16810284300758574,0.15458608954254183
21,0.3587719200184155,0.0786128135695464,0.08378065793866224,-0.12063941771706951,-0.47749626077180396,-0.007073053755325085,1.427674947474723,-0.04002950167910437,-0.08861038051657048,0.774964965125623,0.7144001831901576,0.28601510515577927,0.2115139425014814,0.4832635160643393,-0.008937064965479177,-0.29256366959558816,-0.5561011109508269,-0.8205201195793593,0.08121741833544466,0.9429722561667851,-0.03144191789665276,0.12977656894723058,-0.3686806001785965,-0.06962583882253194,-0.044599428040627304,-0.311289383494406,-0.9314232666455056,-0.6295330310568181
22,-0.13898459993335846,-0.22443795925477236,-0.26173839532950094,-0.13105760995526627,-0.5440659428886563,-0.016744814698265862,-0.1446233295386177,-0.36077639290762714,-0.3366176892837286,-0.2798197505262942,-1.06354199736574,-1.1374507144745571,-1.139527384648633,-1.1977645951511016,-0.7861165484823105,-1.0097922697304142,-0.3199861059271265,-0.6904146216127878,-0.24243374689912622,-1.0604765871533002,-0.26501707182011136,-0.49003434106465726,-1.126342933930396,-0.02344021637981017,-0.044957435302081954,-0.22097940712467357,1.1631606413706075,0.3304409258467356
23,-1.3004164798208309,-1.1335902777277302,-1.2982955551339908,-0.27677338888079883,-0.39095567401989584,-0.1986750630236389,0.8715921946621222,-0.2896244393765201,-0.296616510450316,-0.32118403325869094,-1.2401965088953322,-1.1440663573233425,-1.1213176072264839,-1.1895242612725947,-0.6251747480810048,-0.26694836244791575,-0.9574966194911175,-0.6470461222905971,-1.213387242602839,-1.0604765871533002,-0.12354504730897588,-0.49003434106465726,-0.27827770808321173,0.005878063820090862,-0.028979195899672117,0.7102774695054227,-0.7302063528923439,0.39065021507969416
24,0.19285308003449073,0.0786128135695464,0.08378065793866224,-0.12661251460030232,-0.3243859919030435,-0.02009516326019931,-0.27566220557139687,-0.27307377519672615,-0.2166141527834908,-0.3188060524540844,-1.1547185194455296,-0.7640344292320005,-0.7724348261612225,-0.9093529094033547,-0.43670342919000205,-0.13887182670955406,-0.8158276164768973,-0.7482392873757086,0.08121741833544466,-1.0604765871533002,-0.260764779471235,-0.49003434106465726,0.8572243623717539,-0.032263615846761205,-0.034064803860922574,0.3861926051792346,-0.7394906631505797,-0.10991336514783719
25,-0.9685787998529816,-0.527488732079092,-0.6072574485976642,0.8218594736106035,-0.49081019719517444,-0.13267951776592882,-0.3431978440756441,-0.2572374160075368,-0.2766159210336097,-0.3198653581580803,-1.1775126499654769,-0.9057194469101556,-0.9028002781606975,-1.1400822580015522,-0.4790565345587667,-0.8304851196967077,-0.4144321079366068,-0.37237895991672404,-0.566084912133697,-1.0604765871533002,-0.08174769561400089,-0.49003434106465726,-0.30849321806036817,-0.020687531649096254,-0.030220872257929774,-0.18279168418885183,0.39965411284772984,0.37851574602738774
26,-1.3004164798208309,-0.6790141184912515,-0.7800169752317462,-0.27607884670581073,2.2518607060191425,-0.008906263345817848,-1.3556128753752381,-0.22581311008696134,-0.25661533161690336,-0.26047426035750165,0.1901351812313671,0.14249240890851683,0.2450364873013459,0.35141817400822645,0.20706377241522073,0.5783567734252718,-0.3790148571830517,1.3334486800894378,-0.7279104947509826,0.9429722561667851,-0.04958622534507522,-0.49003434106465726,0.566474510869666,0.02915613830285981,-0.030816704551165457,0.26081227750002794,-0.6070799108825459,0.6361923095278208
27,1.0224472799541138,0.6847143592181845,0.7748187644749881,-0.08105028191295542,-0.7304610528158428,-0.013900179126812646,0.5643032860748292,0.2167491159751214,0.7034129603849988,-0.09959910810028974,0.349694094870999,0.412998694281077,-2.358133966910392,0.3266971723727055,0.2748287410052442,-0.5743320482199842,0.7189199161771552,0.3215170292383248,0.7285197488045864,-1.0604765871533002,-0.35766944202776163,-0.000709938423693231,0.0683997371811995,-1.451097068696704,-0.03551842014860976,-0.5024921316017373,0.6785721466803879,-0.07469670075924373
28,-0.6367411198851324,0.0786128135695464,0.08378065793866224,-0.21898715138585456,-0.2445023733628208,-0.008147693860096282,0.8659325967030608,-0.0862339684438576,-0.14873935251537962,-0.04618827250136048,0.9993268146895,1.0521433006165166,1.0553715825869714,1.1672112279804259,0.4633000598962467,1.449277216446132,0.51822216190701,0.5672718587307379,0.08121741833544466,0.9429722561667851,0.002890775953993782,-0.49003434106465726,0.6244171266960905,-0.0298675151143963,-0.04267904525618655,0.2689074992154879,-0.05893801330969876,-0.20549286653577217
29,-1.4663353198047555,0.38166358639386544,0.4292997112068249,-0.2895530390861136,-0.4974671654068597,-0.017187313564936163,-0.7092752676974688,-0.219026042600094,-0.01660825861642778,-0.30932815541887765,-0.35692395124737014,-0.12121446575834752,-0.07404847616403502,-0.11004052318816923,-0.11270217311895281,0.8857404591973409,-0.21373435366646146,0.2492361970346741,0.40486858357001554,-1.0604765871533002,-0.3861332913684487,-0.49003434106465726,0.8290791252771337,0.0017585413149980092,-0.038436780721051944,0.6341416743273041,-0.16116898010604389,0.1770943890445404
30,-0.6367411198851324,-0.07291257284261311,-0.08897886869541974,-0.22718279806615543,-0.7171471163924724,-0.009917689326778303,-1.3556128753752381,-0.13186060057813542,-0.13661179511666552,-0.15626618523295663,0.6403192590003283,0.7707947116862238,0.7822249212547385,0.6892718630270164,0.4357705414065495,0.32220370194854847,-0.39082060743423663,0.35042936211978515,-0.08060816428184078,0.9429722561667851,-0.10653502640205596,-0.49003434106465726,0.31043876357602496,-0.02551475875290684,-0.03781421569075633,-0.14519065304403042,-0.9239565672279929,-0.20391330087416007
31,-0.13898459993335846,-0.37596334566693246,-0.43449792196358267,-0.13439142829210973,-0.4375544515016925,-0.014405892117292873,-1.2746879952510064,0.060065685985749746,-0.14487571865421792,-0.2833937837712307,0.2585175727912092,0.6469351761284077,0.5146653507224825,0.44206184667180454,0.2049461171467824,0.06605063047182491,-0.24915160442001652,-0.5024844578832954,-0.40425932951641164,-1.0604765871533002,0.2715319435878449,0.28472929645020245,0.6343655975839887,-0.09298020399251089,-0.04390685399414932,-0.23208517263114417,-0.7043618906423109,-0.5616165703906377
32,-0.4708222799012076,-0.22443795925477236,-0.26173839532950094,-0.1866213018923159,-0.44421141971337785,-0.010486616441068457,0.41014909528003823,-0.36795051002006424,-0.4186201058922244,-0.2966222650020398,-0.7786153658663971,-1.0299465181817935,-1.0553071640711942,-0.9835159143099179,-0.6251747480810048,-0.5487167410723117,-0.8630506174816375,-0.7337831209349783,-0.24243374689912622,0.9429722561667851,0.17468941421864734,-0.49003434106465726,-1.1519242173386608,-0.04958344023934455,-0.035834855934162184,0.2286691700823941,-0.5914458050106957,0.14924567564415767
33,-0.05602517994139606,-0.9063021981094909,-0.9527765018658276,-0.0784110118449118,1.7459311219310645,-0.06845396797490075,2.3759415070340606,0.47017569184460495,0.6306308554987834,-0.2773037389784398,0.40098088854088115,0.11308955180280372,0.19413188223488484,0.07948715601749362,0.14565176963051188,-0.06202590526653699,0.341135908139235,0.7118335231380396,-0.9301924730225893,-1.0604765871533002,-0.1832595883656982,4.556997354746429,-0.7296284999236655,0.017572739034577716,-0.03280739744294574,-0.11242630697994933,0.4656367497957789,0.3014187939119623
34,0.6906095999862647,0.6847143592181845,0.4292997112068249,-0.11438849177621759,-0.8036877031443805,-0.011434828298219802,0.27969969342725276,-0.26261972765771835,-0.293177009088325,-0.20247759406545565,-0.44240194069717315,-0.10449159077947283,-0.06432279958629596,-0.16772286033771827,-0.004701754428602561,-0.31817897674326057,-0.04845385014987135,0.22032386415321342,0.566694166187301,-1.0604765871533002,-0.04564936370511244,-0.49003434106465726,0.9358843162896795,-0.0029471189369171197,-0.033334230930959434,-0.18357863507002548,0.08985843589524026,0.1476875110030844
35,1.0224472799541138,0.5331889728060253,0.7748187644749881,0.13870408896406963,-0.3709847693848401,-0.010360188193448604,-0.6004371756866513,-0.31114382459493223,-0.3091168788357574,-0.2955879974328656,-0.3740195491373309,-0.48213453673097567,-0.47218042798465365,-0.505576549356508,-0.28423224986244927,-0.5487167410723117,-0.603324111955567,-0.6759584551720577,0.6476069574959437,0.9429722561667851,-0.15873090164015158,0.26378973867953054,-0.545901329353722,-0.019018607424737793,-0.03570346615308583,-0.17450967645691376,-0.536330992172283,-0.23724645103715244
36,-0.7197005398770946,-1.20935297093381,-1.2119157918169499,-0.1392532566355678,-0.11136300912911601,-0.01130840005059995,1.502015761509491,0.07077978896226564,-0.03762775806037882,-0.2981078610014619,0.46366474747073616,0.3619112300599012,0.4184432313895368,0.4173408450362831,0.34259370959526764,-0.2157177481525711,0.341135908139235,0.45162252720489654,-1.213387242602839,-1.0604765871533002,0.050363855990065765,2.8303812482847412,0.03170285892801861,-0.00023691398240150203,-0.031231688038119845,-0.29208648744285165,0.22878751061736557,0.016762248699878225
37,0.6906095999862647,0.38166358639386544,0.6020592378409066,0.03521672862821484,-0.4175835468666369,-0.015354103974444217,0.2733540368936301,0.027491344504080514,0.14339645671722245,-0.2873369690039232,0.03057626759173547,-0.0008465194818345338,0.013068754457835901,0.11244849153152219,-0.1656435548299081,-0.08764121241420898,-0.4144321079366068,-0.6036776229684068,0.48578137487865825,-1.0604765871533002,-0.21862409190248336,-0.2244010939167054,0.3098226714629971,-0.02028745849695321,-0.044640899011054364,-0.07873162167806858,-0.5695180930418265,-0.4147372328796472
38,0.6076501799943023,0.0786128135695464,0.08378065793866224,1.251089226978842,0.06837513258638528,-0.0024584227171906624,0.9033211751608763,-0.24245732257515232,-0.23519850046360014,0.012522943638289947,-0.8185050942763051,-0.9226260897459403,-0.9373574694050028,-0.8928722416463402,-0.7141162693554107,-0.85610042684438,-0.7095758642162322,-0.285641961272343,0.08121741833544466,0.9429722561667851,-0.1486444095770261,1.0594929339650623,-0.6041283849222082,-0.038050042503304085,-0.04857109815617019,-0.19835013431561777,-0.3176078195422251,0.485004612112811
39,0.4417313400103779,0.2301381999817062,0.2565401845727437,-0.09952520842223048,-0.47749626077180396,-0.011055543555359426,1.5178983719838046,-0.233543730812466,-0.24661503690855022,-0.300709259009093,0.39528235591089383,0.7967059795106338,0.7282163768549559,0.4338215127932974,0.5247120626809555,0.24535778050553078,-0.4262378581877917,0.17695536483102306,0.2430430009527301,0.9429722561667851,-0.09784266787225437,-0.1994979769965849,0.24597167451963667,-0.06158891437363697,-0.03509142566774647,-0.19003099698956788,-0.9743286797637933,-0.2912603929467499
40,0.5246907600023403,-0.07291257284261311,-0.08897886869541974,-0.06577027192923307,-0.8636004170495477,-0.008084479736286355,-0.07977105569326455,1.5424940456106082,2.442830780970442,1.616345163667815,0.6061280632204078,0.8443018544505069,0.7942268200102464,1.1177692247093836,0.5035355099965733,0.39904962339156574,0.28210715688330945,-0.285641961272343,-0.08060816428184078,0.9429722561667851,-0.28462679641858346,1.5022150125449818,1.4817372711136765,-0.053052791208648066,-0.036953283290130166,-0.13209890513933795,-0.19173304404539684,-0.5119196487485344
41,-0.30490343991728286,0.0786128135695464,0.08378065793866224,-0.18537111670414547,-0.2045605640927094,-0.004481274679111573,-0.833000595400416,-0.286290261716966,-0.1899466868941561,-0.29133344052354404,-0.7957109637563582,-0.8906504826434775,-0.912319025449548,-0.8187092367397766,-0.6654101981813312,-0.9841769625827418,-0.6151298622067519,-0.7337831209349783,0.08121741833544466,0.9429722561667851,-0.33125047386650097,-0.49003434106465726,-0.35829628767506805,-0.04477106759135394,-0.045971137575503945,-0.35095896972942964,-0.12322374108134966,0.009039223316075038
42,1.1883661199380382,0.38166358639386544,0.4292997112068249,-0.04139170315164523,-0.7437749892392135,-0.010739472936308978,0.6709562411728678,-0.2833701561817835,-0.1566123845333719,0.0691437965220552,1.0905033367692896,1.0984528005580143,1.2014636605419386,1.1836918957374403,0.5162414416072029,1.0906629163787194,1.7460201880302517,1.6948528411076924,0.40486858357001554,0.9429722561667851,-0.3657551794726261,1.6975335766243587,0.46243748917572103,0.011024916077085193,-0.04176416053893686,0.09402397954518359,1.1970629157516242,0.24328048146039433
43,-0.13898459993335846,0.0786128135695464,0.08378065793866224,-0.16925764816198788,-0.2511593415745061,0.0,-0.4183040619161526,-0.06210653651106773,0.03739333280867917,-1.366861107761962e-16,0.2357234422712619,-0.05340412655829707,-0.030593325497543365,-0.04411785216011257,0.046121972013915026,0.27097308765320366,0.23488415587856948,-0.039887131779929696,0.08121741833544466,0.9429722561667851,-0.22649884541595725,-0.49003434106465726,-0.6954183221299843,-0.014417036361276789,-0.03241166663263949,0.17994391364629275,0.4859228700117285,-0.04570740209685732
44,-0.802659959869057,-0.6790141184912515,-0.7800169752317462,-0.23829553910304863,0.041747259739644334,-0.011371614174409059,-0.24697013143904029,-0.17735796578389632,-0.22213755555798728,-0.2764639984567267,0.46366474747073616,0.8457719973057927,0.6497901763663829,0.5409458532138893,0.38282915969559395,-0.31817897674326057,0.42377615989752976,0.7118335231380396,-0.7279104947509826,-1.0604765871533002,-0.019006686024156724,-0.49003434106465726,0.3602292718288088,-0.1177238776035774,-0.041397521215825114,-0.4690711425279389,-0.032779799593338245,-0.06961892833382212
45,-1.3004164798208309,-0.22443795925477236,-0.26173839532950094,-0.2537144599063032,0.4811071617108697,-0.020284805631628273,-0.37012709978718106,-0.32476513819362424,-0.31261698198368104,-1.366861107761962e-16,-1.057843464735753,-0.820083625589766,-0.8398937743387287,-0.958794912674397,-0.34987956318403474,-0.8048698125490353,-0.508878109946087,-0.5603091236462162,-0.24243374689912622,-1.0604765871533002,-0.1969140468094702,-0.49003434106465726,0.09161981899516182,-0.04267987766611767,-0.02470763229628803,-0.21152653729293253,0.035651109617989826,0.10889721816556902
46,-0.4708222799012076,-0.8305395049034113,-0.9527765018658276,-0.16370128426724911,-0.31772902369135836,-0.01231982603156122,0.6420488024634842,0.2482990004361021,-0.1766129739500782,-0.27474984922662427,-0.33412982072742287,-0.0682893229680639,-0.013625123808723017,-0.1182808570666754,-0.14023169160864962,-0.47187081962929467,-0.4380436084389768,-0.6904146216127878,-0.889736077368268,-1.0604765871533002,0.7634847149384804,1.5760020256416347,0.7175454686611188,0.005519729139959989,-0.041463294842796025,-0.2998863159573101,-0.5611938867658142,-0.4420372300177846
47,-0.4708222799012076,-0.07291257284261311,-0.08897886869541974,-0.15481108825835496,-0.7371180210275282,-0.017629812431606464,-0.13932918154027749,-0.15802654587564266,-0.20861391701680823,-1.366861107761962e-16,-1.3826598246450037,-1.4112648212715104,-1.3855663091365311,-1.5685796196839197,-0.8199990327773222,-1.0097922697304142,-0.7095758642162322,-0.9939941168681214,-0.08060816428184078,-1.0604765871533002,-0.008259546954128009,-0.49003434106465726,-1.9371966924687387,0.022576135481741682,-0.03070831555149409,0.04924052747075897,0.6211094445143448,0.35241044601461025
48,-0.802659959869057,-0.527488732079092,-0.43449792196358267,-0.2355173571556794,-0.22453146872776505,-0.06895968096538098,-0.9082534094866814,-0.14057801439246312,-0.12461144146664185,-0.2737855600342595,5.244733624029705,4.945265349269844,5.001720050971078,4.537507784289816,3.364487777656625,6.162493731617846,7.554449311613281,8.04110990858824,-0.48517212082505434,-1.0604765871533002,-0.14261377766944108,-0.49003434106465726,-0.22042022514279053,-0.023263710860277596,-0.03113630318633351,0.4831563785156446,2.319646634404709,0.653988204564356
49,0.6906095999862647,0.0786128135695464,0.08378065793866224,0.13286992674571926,-0.39761264223158116,-0.013141609641091895,0.8370097826741276,-0.1710079289521006,-0.2451422335050828,-0.27262481778406283,-0.07199731974802775,-0.19674305494864794,-0.19675754447465177,-0.11004052318816923,-0.10423155204519957,-0.7280238911060183,-0.5324896104484568,-0.14108029686504073,0.08121741833544466,-1.0604765871533002,0.0638905799314096,1.369398388971006,-0.09293895011660928,-0.027949998397047825,-0.035532301798631837,-0.42803191818631564,-0.6268062496135384,-0.027758361875750818
