,C1,C4,C7,C3p,C5p,C6p,T4p,T3p,T5p,S1p,S2p,S3p,C2
36,2.259307133171908,0.05647474671864434,1.8181287050227808,0,1.5977766785718401,1.8147090069875522,0.6307129798903108,0.9845943410537132,0.620547985439374,0.15971136628501686,0.21627890609007042,0.2286246028740377,1.0
37,2.105005373317046,0.016234824406075828,1.9374857055035217,1,1.1827321350428368,1.191210901549505,0.6539278131634819,0.9823133609031066,0.6009956702454767,0.17209000531393118,0.18818752809235936,0.2006304916259929,1.0
38,2.329986101501426,0.036866889518440776,2.835714416324975,0,1.3083385472715325,1.5982380218994845,0.577639751552795,0.9802703021051458,0.5946109419606956,0.1653787758779393,0.19792812398943244,0.2527903139151046,1.0
39,2.067041044995942,0.056994918380870514,1.7824279315187908,0,1.3905540358100832,1.2091355875609786,0.6485981308411215,0.977529621298719,0.6152325989360887,0.16586329969815117,0.17001158991346074,0.2094202390175214,1.0
40,1.6475489724420656,0.004669618127058825,3.8015091129579925,0,1.047794193693809,1.6666031685554668,0.7517482517482518,0.9785279402788691,0.6125842051974975,0.1691615177603076,0.20245537363400604,0.19312795806691918,1.0
41,2.217810797714433,-0.019999416118981355,1.8974750263444295,0,0.9401541641341384,0.0,0.598159509202454,0.9794916636473134,0.5988725828408792,0.15593549816355598,0.20483659347336688,0.22818154953070482,1.0
42,1.8335690351876484,0.029256701372662963,2.910737059625508,0,0.8522990980292089,1.6927851674581638,0.6666666666666666,0.9858640063814964,0.6054628077597739,0.18094588056283514,0.24274631104573058,0.24092108176080984,1.0
43,2.195514638609923,-0.006417682468154485,2.1679831394634292,0,1.1675571456856975,0.0,0.5700197238658777,0.9829839323693348,0.6189471070523349,0.1850447490975327,0.22392903782100673,0.22499032873639666,1.0
44,2.3201751253056924,-0.0008063218195906665,2.029286891240645,1,1.5060955098088444,0.0,0.6581352833638026,0.9708341162285032,0.6060204585500689,0.14775349524395562,0.20789782879813093,0.22356766843053313,1.0
45,2.4607009055371005,-0.004839837912175111,2.1679831394634292,1,1.223413665425352,0.0,0.6357142857142857,0.9797342621113304,0.6290459867425556,0.16460549416274545,0.21015545167955377,0.23378270209240978,1.0
46,2.161557014828723,0.0283099533258931,2.0420168880428657,1,2.2399245140853026,1.6767355837079674,0.687960687960688,0.9852443704470121,0.6059206069659124,0.15922134524692136,0.1885257388889055,0.19857985941065556,1.0
47,1.8415242173303525,0.0027190288727909386,2.1679831394634292,1,1.5208610076147107,0.0,0.4663677130044843,0.9871578592866057,0.6212514848819265,0.17873376138411662,0.22774962952294922,0.24642142224522048,1.0
48,2.2083928457304225,-0.02246402239096419,2.0490073227800236,1,1.3184593156374254,0.0,0.6096681096681097,0.9819725107988803,0.6206764958806595,0.19822986061217077,0.26758028576359033,0.2604687275650083,1.0
49,2.1169328630254585,0.03469512390660059,2.057266782043794,1,1.6147145276747044,1.6475489724420656,0.6203090507726269,0.9814346199074953,0.6146106164533772,0.1506976903258269,0.1858262317276342,0.22604653548874037,1.0
50,2.1788665398604388,0.015487112031121256,1.6357662745602943,1,1.090372602161567,0.0,0.6169354838709677,0.9817405449440483,0.6288470887930663,0.1974023033748571,0.20119942897200693,0.2895814794381858,1.0
51,2.12853350832997,-0.059933231696355886,1.4374558309866132,1,1.3199178853112832,0.0,0.5171232876712328,0.9846204500751075,0.6225241223910178,0.17503701013406406,0.18478082898045226,0.2532693615640024,1.0
52,2.211554486443585,0.002756461109020153,2.2769568373703044,0,0.9969201606193931,1.5398903217415765,0.6371951219512195,0.9754967275860011,0.5850913145206331,0.18399390668951307,0.18399390668951307,0.2044942541792241,1.0
53,2.1009533460888905,0.049754821648229856,1.6572758369615128,1,1.1920631990141484,0.0,0.6948775055679287,0.9830598942057596,0.6162464364465541,0.18776988462832533,0.1871355220749474,0.23293503232970358,1.0
54,2.654674882554339,0.05935342338506445,3.4543438301863376,0,1.6975174814349305,1.3877524222836648,0.55,0.9794879169437631,0.6344624270140248,0.17956707957325638,0.24472127856546871,0.24243402999559183,1.0
55,2.0626005103061056,0.08987183041029774,2.1679831394634292,1,1.333263373607252,0.0,0.5767790262172284,0.9831665271360184,0.6347980464508469,0.17201104726549432,0.19501007556316888,0.23121001069291214,1.0
56,2.1169328630254585,-0.01458233982616616,3.1273140019871133,0,1.3557915356089574,1.2388171063270248,0.6344537815126049,0.9806070990167376,0.5708154882783818,0.19735766241825245,0.17813162226895107,0.22689826134546437,1.0
57,2.3024897811675307,-0.024693936868313008,1.1129071522953613,1,1.1172208581440337,0.0,0.5407407407407407,0.9841888800190527,0.6184892379272064,0.21476383209284283,0.18145773836404716,0.2245390048810727,0.0
58,2.1889312134150734,0.019299589342974183,2.348739678930549,0,4.6030404697515666,1.3435644777896267,0.7179487179487181,0.970459987930482,0.5950188664200013,0.16740536166848552,0.18110426827252923,0.22271856458174533,1.0
59,2.4894084507651866,0.00430373527330501,3.610244636201996,1,1.0147308046874077,0.0,0.6360153256704981,0.9866582231155457,0.6182095275047036,0.1849840245574829,0.23936735697781963,0.224901190993402,1.0
60,2.015328286023317,0.012708623146163443,1.7907600023827068,1,1.7064057192742992,1.287052373588507,0.6051188299817185,0.9840932355095081,0.6127770752110532,0.16804758393440963,0.18399190256316583,0.2349912173636493,1.0
61,1.9730677676839334,0.002046754742247154,2.7029440010483823,1,1.1436094908654988,0.0,0.6189555125725339,0.9849380515259206,0.6222525424014121,0.19702413711660058,0.23375357296802493,0.24359780400183342,1.0
62,2.3024897811675307,-0.012062164680420815,4.040500272559919,1,2.153607260890654,0.0,0.7405063291139241,0.9804020015519554,0.6046993543662019,0.1774648295834656,0.19893812532882027,0.20056218188508812,1.0
63,2.297309750099903,0.04638015077402592,2.1679831394634292,1,0.3207973519062748,0.0,0.5555555555555556,0.9935728635016591,0.6086259372986691,0.12744349059695476,0.20416003408657413,0.23985783259618995,1.0
64,2.1208350820550415,0.050890498603735436,2.5252188568358185,0,1.6936422523371968,1.8295258266586039,0.6894941634241245,0.9783062653029081,0.6280398922604524,0.1895256723939392,0.23948356121543607,0.24209281913199246,1.0
65,3.5748163987930828,0.01076544990065678,2.603615249527764,0,0.99429889865689,2.0485827631498537,0.5328467153284672,0.981447243501748,0.6106744071981763,0.18235577334449293,0.21639616527280206,0.21582669904738974,1.0
66,2.1720253176048696,0.00549637470275211,2.1265376266675933,1,1.5208616885695057,0.0,0.6185567010309279,0.9810326704659035,0.6136547406016433,0.147244746225965,0.1756296504271068,0.20495813635261162,1.0
67,2.4894084507651866,0.019731083271667373,2.055558188779327,1,1.157654530977062,1.5919824071219049,0.5841750841750841,0.9821561704786926,0.6068240360002501,0.1461343195664356,0.21459503612700426,0.2261926437744613,1.0
68,2.08855707881179,-0.061579848740387674,2.368690324116186,0,1.6748942599037417,1.6215843778013206,0.6821705426356589,0.9827152548041586,0.6088500440583724,0.14461313951534144,0.2121281086595246,0.22775142320845354,1.0
69,2.1922352824697744,0.03611721593918047,2.6039035297479596,0,0.6549259677397475,0.0,0.5717344753747323,0.9816016656953257,0.6078599878875799,0.1912815261599958,0.20799577726441873,0.22420743737557655,1.0
70,2.0626005103061056,0.010983105662161895,2.445069842984261,0,0.9605591367482981,1.6135362330393106,0.6011235955056179,0.9818489632928066,0.5846754697561376,0.1750373857596384,0.17853905822038402,0.21825958585157004,1.0
71,2.369529997278256,0.05152653250039664,1.9795302021652847,1,1.662980082204748,0.0,0.6365105008077544,0.9849934992716286,0.6203495127610552,0.14162337702748498,0.19516594126342168,0.22600260710780032,1.0
72,2.1398263878673256,0.018065909915302072,1.8320459434937892,1,0.7810996770576522,1.484774626514693,0.6577181208053692,0.9804450541818818,0.5781327435656508,0.16068461543648396,0.1879378663176768,0.23760621211810967,0.0
73,2.4456949993245036,0.03228429921272611,2.286936198349539,0,1.5584564602569198,0.0,0.6526946107784432,0.9837233636788236,0.6123681854795208,0.15481235063663737,0.22913717311276932,0.22252372271100815,0.0
74,2.4475960481450145,-0.03834154622795221,2.0443058775239407,0,1.6333220465322753,0.0,0.5156576200417536,0.9814897908868023,0.6109145290397886,0.1521160182398496,0.21686005372529119,0.23619518055064992,1.0
75,2.21469368796771,0.019835982850230017,2.870594552883591,0,0.6691249052803443,0.0,0.5601023017902813,0.9822460537798021,0.5962569236861472,0.18241239201151307,0.20423306208613,0.2155122714782732,1.0
76,2.12853350832997,0.010500794785178772,3.1986058078641144,0,1.8285514770214601,1.4677992676220695,0.7516059957173448,0.9723416197624343,0.5971774972226006,0.15506561712907588,0.1675852565692131,0.2481526418645869,1.0
77,2.071434388781409,0.0111853044880828,1.6820724628565906,1,1.495064233311201,0.0,0.528395061728395,0.9864241360452515,0.6085560271682491,0.18597531713480298,0.2230039950848177,0.2382863986901016,1.0
78,2.680581308345858,-0.016128119258393494,2.1679831394634292,1,2.575186152853455,0.0,0.6470588235294118,0.9843140621194093,0.5932630476684587,0.16176411596515874,0.19822334308751163,0.2038100148221388,0.0
79,2.12853350832997,0.003353816539135266,2.1679831394634292,1,1.3563935544014818,0.0,0.6112852664576802,0.9855503116349118,0.6349650827809916,0.1952864587403327,0.19893751561018494,0.2477905821270457,1.0
80,2.393460740430567,0.0033405857511660856,2.1679831394634292,1,1.8230120127321594,0.0,0.6679999999999999,0.9896246406492311,0.6073785497962257,0.17272563144460698,0.1945318763127721,0.25972659862934755,1.0
81,2.1208350820550415,-0.057978474493747614,1.1167782700604054,0,1.671840453990621,1.3572088082974532,0.7421487603305785,0.9796811301302373,0.6267927002652018,0.2215854629054009,0.23224533953266221,0.19474949449874082,1.0
82,2.9506927476736062,-0.04570137324679128,2.3004868486120804,0,0.8487795003117111,1.2222117583241134,0.5035714285714286,0.979637480382745,0.6026913310373513,0.16767321612597855,0.21807435075951173,0.24092763187978358,0.0
83,2.2330765665867007,0.02181132592841911,3.957421959823752,0,2.0141207729997515,0.0,0.7489597780859917,0.973852567735391,0.6082379299250524,0.16966965393844316,0.21777448657304663,0.21959368947225097,1.0
84,2.1922352824697744,-0.002117746190072883,1.7050153788072262,1,1.6449984738584404,1.2029502775421492,0.5852782764811489,0.9837104055717957,0.6182720855111178,0.15750152540064052,0.1787979526081556,0.21739503731338225,1.0
85,2.414223826253783,0.009750672113699626,1.4210540627223114,1,0.8861407549232717,0.0,0.6163793103448276,0.9858689720153517,0.6243969244272778,0.16148372294532262,0.21399872215438578,0.22460965907229372,0.0
86,2.1788665398604388,0.00912459122415893,2.1679831394634292,0,1.3092447275656536,0.0,0.5594795539033457,0.9777783216416576,0.6060690709292317,0.19471993139994712,0.23816463426043527,0.2088592847599169,1.0
87,2.1208350820550415,-0.02372061747056409,1.2857060329522791,1,1.2191207535038642,0.0,0.4633507853403142,0.9850366589479043,0.6294059144030573,0.17915114945423227,0.21926370278366342,0.22009112082304302,1.0
88,2.21469368796771,0.0645993451786608,2.213490866192373,0,1.2027321550387806,1.5081001357754578,0.7317784256559767,0.971419212729577,0.5848801946086852,0.18202388036769285,0.2010664704472644,0.20249759669068187,1.0
89,2.1544346900318834,0.02105232914807478,2.4159156932667845,0,1.1252985548861711,0.0,0.6675461741424802,0.9814030004439909,0.5961441452292291,0.1909590943861972,0.21112019246950778,0.21458179447605832,1.0
90,2.443786533195238,0.05110289644713397,2.283757353290809,1,0.6967098792370914,0.0,0.6439169139465876,0.9796115604866098,0.6060126799983714,0.15429365448575008,0.23187259714887626,0.21596975982609123,1.0
91,2.2020008142232554,0.07222780488186492,2.4537989341253756,0,1.3702350422278569,0.0,0.6255605381165921,0.9847317700030629,0.6119570602549764,0.14365938987613805,0.22361588258661572,0.21106634800709986,1.0
92,1.5524632891554089,-0.017173041723842902,1.6723148983258396,1,1.286365689344426,1.5398903217415765,0.5660919540229885,0.9795825435131966,0.5932619790485418,0.1747228457819956,0.20745663334156084,0.21098848660974195,0.0
93,2.12853350832997,0.0418707113204849,2.138423544569344,0,1.1926173343269841,0.0,0.6230677764565993,0.9840368687637017,0.6241288603962735,0.1479447799828219,0.20210313720574194,0.22172406409009923,1.0
94,2.08855707881179,-0.03041145779207778,0.8461441263066696,1,1.472116948445675,0.0,0.5023474178403756,0.9882839781061669,0.644851199392133,0.16440306812045227,0.1802609645249702,0.2714234852144004,1.0
95,2.143525342095829,0.033593111500030436,1.5668731450615705,0,0.9163423305429209,1.3308259147252701,0.495114006514658,0.9766306294057674,0.5923211438947236,0.1913569251926704,0.18871718215806657,0.21551533140645074,0.0
96,2.380556890329879,0.03382320623002174,2.0025025749913103,1,0.0,1.793961523747216,0.7704280155642024,0.968263445051685,0.5888419280115184,0.1867963840922757,0.1727803807711687,0.21017703534446686,1.0
97,2.034899935972984,-0.023035852320323243,2.140223705860312,0,0.9441803100207885,1.5398903217415765,0.5149501661129569,0.9729627976612383,0.6071719882094413,0.14601281906699962,0.2251549310593259,0.19879700822892937,0.0
98,2.1090187721162255,-0.02372061747056409,1.5179017477619585,0,1.1355693305386014,1.444667443539596,0.5394736842105263,0.9866053930400815,0.6008122729657087,0.13993153546181972,0.2033001928111074,0.21899849394121015,0.0
99,2.1398263878673256,-0.013719046092875624,3.117794964075059,0,0.7655415781541657,0.0,0.612,0.9834761869123176,0.6190106521048745,0.18270094210196597,0.22326899101315006,0.23984848675229495,1.0
100,2.1323311055688197,0.030198862266011026,3.341656957410129,0,2.115147948424279,1.709975946676697,0.6888888888888889,0.9844506672468994,0.6292361646785639,0.18423996625762704,0.19668642291328053,0.21548837177001653,1.0
101,2.2759836263427493,0.025837184637571037,2.1679831394634292,1,1.0567149055186604,0.0,0.5032258064516129,0.9819973210521304,0.621254286831885,0.13967263033391497,0.17597648705188468,0.2593211685276901,0.0
102,2.1544346900318834,0.024348418198384663,2.1679831394634292,1,1.5420701483159955,0.0,0.6301369863013698,0.9834633613063309,0.6152565604853376,0.17657282955185058,0.20727732760543055,0.2546620875491197,1.0
103,1.9674543554115294,-0.013856032240963977,1.7275959081321164,1,1.503555527292747,1.404999300266221,0.6731234866828087,0.9819866068508494,0.6320174161974402,0.1527807725764265,0.203380717559985,0.26390392651584177,1.0
104,2.278704478832458,0.015247641034643978,1.6800613415915544,0,1.553134192063137,0.0,0.6072607260726073,0.9821425956295745,0.6238239854360681,0.199586897614036,0.21431375481394405,0.2124661305055088,1.0
105,2.2330765665867007,0.05336382324753392,2.4805206888313087,1,1.7466182484366801,1.4238682049934024,0.6524953789279113,0.9858387441985472,0.6012473458375617,0.16381504289213064,0.22255222447835396,0.2310546937469178,1.0
106,2.1471926536895674,-0.010094639243490348,2.1679831394634292,0,1.0817420473776336,0.0,0.6166902404526167,0.9796744628439659,0.5622601757435576,0.17593378006939417,0.2050920236148306,0.20927872613750662,1.0
107,2.1208350820550415,-0.1623519476777104,1.8380689642622452,1,1.3454767415900653,0.0,0.7197943444730077,0.9702231642441306,0.6060782886597683,0.1632804441371799,0.1962701642902276,0.23032931465677334,1.0
108,2.1360951840652995,0.05537992930521834,2.578065266963445,1,1.16746977691709,0.0,0.7111111111111111,0.9835706783394992,0.6271125809410758,0.17213594358499362,0.20476777234561996,0.2258400247829295,1.0
109,2.353647861672273,0.041111496865317,2.1997771104135313,1,1.4283565389926902,0.0,0.6092814371257484,0.9828402989409807,0.603478846356911,0.1753481908792717,0.25460466054823894,0.19980910063841614,1.0
110,2.0396489026555056,-0.024693936868313008,2.332095299380932,1,1.2795479367555358,0.0,0.605,0.9741077787361894,0.6279732099971567,0.1462771126214872,0.2072399682927095,0.19601529542354026,1.0
111,2.12853350832997,0.06085692819100021,3.6709080932405262,1,2.302585092994046,0.0,0.6533864541832669,0.983510102511918,0.6439708986670158,0.1608543348024941,0.22662618077802835,0.2826173096994702,1.0
112,2.7387480109701956,0.002309869621072027,2.653243221668173,1,1.6932064537778797,1.3308259147252701,0.5444685466377439,0.9787806634592241,0.6301931115360885,0.1619782425871331,0.20481655402173338,0.22235815367487127,1.0
113,2.5423029068338128,0.009441568676369545,2.1679831394634292,0,1.9625270349929484,0.0,0.6974063400576369,0.9844037462868465,0.6019301517931943,0.191813034550421,0.21087628440134068,0.23602072069902424,0.0
114,2.071434388781409,-0.058586673958785924,4.14464223765757,1,1.1548367876564223,0.0,0.6289592760180995,0.9833781455533334,0.6241798118903276,0.20793883106926542,0.26572271676213133,0.20923848250386543,1.0
115,2.1788665398604388,0.00912459122415893,2.1679831394634292,0,1.354177749972393,0.0,0.6695156695156695,0.9822272424499362,0.599796318570183,0.17126148026326532,0.22880515624104306,0.226317946683986,1.0
116,2.2020008142232554,0.04778088730408685,2.1679831394634292,1,0.8558763677139347,0.0,0.7907542579075426,0.9808885766108079,0.6087239120328514,0.17443668567002782,0.211422316775686,0.2340210583154434,0.0
117,2.071434388781409,0.03380491886864125,2.681116916143445,0,0.729680178706157,1.3877524222836648,0.5608695652173913,0.9755512464502799,0.5963653070991863,0.1993932582866597,0.22608906763795497,0.2285534477828142,1.0
118,2.5500896521998864,0.047564541326239926,1.3701430625680227,1,1.5466219388592608,0.0,0.7373188405797102,0.9846718940508415,0.6082530684952909,0.18638847797418834,0.18580049779599833,0.22759857740806402,1.0
119,2.105005373317046,-0.010885933923670295,3.4377628999705023,0,0.28768207245178085,0.0,0.6794171220400729,0.9821591454024153,0.6105015197514546,0.20954854498076134,0.19561037371835896,0.2074423869032973,1.0
120,2.23606797749979,0.04154455600912957,2.823159202335763,0,0.7870873556695881,1.5234153789450824,0.6596194503171248,0.9837390226743369,0.613562550119267,0.18527954957289772,0.24967532431001632,0.2524453241376987,1.0
121,2.030094899212487,-0.013775441835218064,1.4335184084869148,1,1.4706850640855993,1.371886313716285,0.5434782608695652,0.983224798743827,0.6310127794638765,0.18570601013843208,0.2056053831330756,0.225301085254955,1.0
122,2.1788665398604388,-0.039305049874703096,2.628925027166711,0,0.8312975351697945,0.0,0.6666666666666666,0.9811309716209918,0.6107448898373681,0.21013778106400588,0.20682797302248077,0.22810539305604513,1.0
123,2.1788665398604388,0.00912459122415893,1.9745198129974268,0,1.3745619238549853,0.0,0.6945812807881774,0.985549519709327,0.6172101858195138,0.18138514786992407,0.241057025203746,0.24708593274871923,1.0
124,2.270492619559855,-0.0028482541806786194,2.433158391578148,0,0.9499218007504397,1.3572088082974532,0.5765765765765766,0.9815320488256204,0.6290825262065954,0.14620088691064329,0.2108581663254373,0.2357806475250364,1.0
125,2.1544346900318834,0.056994918380870514,3.277580817036879,0,0.029051026921208374,0.0,0.7408536585365854,0.0,0.0,0.0,0.0,0.0,1.0
126,2.1471926536895674,-0.009069643520976828,2.8348566353588525,0,0.8856064835436331,0.0,0.6865384615384615,0.9761985703515177,0.5831619755707625,0.1833667074904067,0.17373659644342787,0.19522877792663132,1.0
127,2.6300943740879767,-0.02246402239096419,2.701317320729712,0,1.0655426774839207,0.0,0.5510204081632653,0.9767185054716753,0.597729065438658,0.17966084009609098,0.19885327649676973,0.19967840327810688,1.0
128,2.071434388781409,-0.04592827797495853,2.1550841215559884,1,1.7147376962477854,1.268522358629408,0.5647668393782384,0.9821626896374492,0.6143350828520284,0.1652794917976249,0.218071087345906,0.2311204247835449,1.0
129,2.1544346900318834,0.04437081598735093,1.6904218467712262,1,1.5984210827398322,1.6830275323694275,0.5740402193784278,0.9861457692214031,0.6111222948048506,0.16103663016214906,0.21932453610054456,0.22083716690755742,1.0
130,1.8254374411756629,0.03380491886864125,2.8197054736239284,0,0.732900179079935,0.0,0.6148648648648649,0.98228399270924,0.6099030069016816,0.18480546532965944,0.20988100776498564,0.24626259694545855,1.0
131,2.4680355242418583,0.059454155167011566,2.541687359830132,1,0.6391911481481521,0.0,0.6499388004895961,0.9792346893042474,0.6056376524979883,0.16255254280805184,0.23220309493068744,0.20297139952047238,1.0
132,2.1323311055688197,0.016442651117707995,1.9952110066246538,1,1.1680545493988472,0.0,0.594679186228482,0.9855751650482558,0.6064504310892961,0.16871422404177394,0.2020637603080214,0.2301487186824782,0.0
133,2.0626005103061056,0.013148883711569307,2.1679831394634292,1,1.4919813484800308,0.0,0.5870646766169154,0.9830518209763709,0.6349459926893104,0.1977498433588846,0.195999752962929,0.23649723532839725,1.0
134,2.259307133171908,0.008014169559762604,1.7834547326628527,0,1.466337068793427,1.444667443539596,0.6181384248210023,0.9854195352822404,0.6252296242408001,-0.045290672597654534,0.20809709379310026,0.23176278613250675,1.0
